kode,nama,url
1701,"Industri Bubur Kertas, Kertas dan Papan Kertas",https://klasifikasi.web.bps.go.id/app/view/kbli2020/1701
1702,Industri Kertas dan Papan Kertas Bergelombang dan Wadah Dari Kertas dan Papan Kertas,https://klasifikasi.web.bps.go.id/app/view/kbli2020/1702
1709,Industri Barang dari Kertas dan Papan Kertas Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/1709
1811,Industri Pencetakan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/1811
1812,Kegiatan Jasa Penunjang Pencetakan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/1812
1820,Reproduksi Media Rekaman,https://klasifikasi.web.bps.go.id/app/view/kbli2020/1820
1910,Industri produk dari batu bara,https://klasifikasi.web.bps.go.id/app/view/kbli2020/1910
1921,Industri Bahan Bakar dan Minyak Pelumas Hasil Pengilangan Minyak Bumi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/1921
1929,Industri Produk Pengilangan Minyak Bumi Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/1929
2011,Industri Kimia Dasar,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2011
2012,Industri Pupuk dan Bahan Senyawa Nitrogen,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2012
2013,Industri Plastik dan Karet Buatan dalam Bentuk Dasar,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2013
2021,Industri Pestisida dan Produk Agrokimia Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2021
2022,"Industri Cat dan Tinta Cetak, Pernis dan Bahan Pelapisan Sejenisnya dan Lak",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2022
2023,"Industri Sabun dan Deterjen, Bahan Pembersih dan Pengilap, Parfum dan Kosmetik",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2023
2029,Industri Barang Kimia Lainnya Ytdl,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2029
2030,Industri Serat Buatan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2030
2101,Industri Farmasi Dan Produk Obat Kimia,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2101
2102,Industri Obat Tradisional,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2102
2211,Industri Ban dan Vulkanisir Ban,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2211
2212,"Industri Pengasapan, Remilling dan Karet Remah",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2212
2219,Industri Barang dari Karet Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2219
2221,Industri Barang dari Plastik untuk Bangunan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2221
2222,Industri Barang dari Plastik untuk Pengemasan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2222
2223,Industri Pipa Plastik dan Perlengkapannya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2223
2229,Industri Barang dari Plastik Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2229
2311,Industri Kaca,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2311
2312,Industri Barang dari Kaca,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2312
2391,Industri Barang Refraktori (Tahan Api),https://klasifikasi.web.bps.go.id/app/view/kbli2020/2391
2392,Industri Bahan Bangunan dari Tanah Liat/Keramik,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2392
2393,Industri Barang Tanah Liat/Keramik dan Porselen Bukan Bahan Bangunan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2393
2394,"Industri Semen, Kapur dan Gips",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2394
2395,"Industri Barang dari Semen, Kapur, Gips dan Asbes",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2395
2396,Industri Barang dari Batu,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2396
2399,Industri Barang Galian Bukan Logam Lainnya Ytdl,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2399
2410,Industri Logam Dasar Besi dan Baja,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2410
2420,Industri logam dasar mulia dan logam dasar bukan besi lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2420
2431,Industri Pengecoran Besi dan Baja,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2431
2432,Industri Pengecoran Logam Bukan Besi dan Baja,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2432
2511,Industri Barang Logam Siap Pasang untuk Bangunan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2511
2512,"Industri Tangki, Tandon Air dan Wadah dari Logam",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2512
2513,"Industri Generator Uap, Bukan Ketel Pemanas",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2513
2520,Industri Senjata dan Amunisi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2520
2591,"Industri Penempaan, Pengepresan, Pencetakan dan Pembentukan Logam; Metalurgi Bubuk",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2591
2592,Jasa Industri Untuk Berbagai Pengerjaan Khusus Logam dan Barang Dari logam,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2592
2593,"Industri Alat Potong, Perkakas Tangan dan Peralatan Umum",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2593
2594,"Industri Ember, Kaleng, Drum dan Wadah Sejenis Dari Logam",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2594
